Environment:
	Python: 3.6.8
	PyTorch: 1.7.1
	Torchvision: 0.8.2
	CUDA: 10.2
	CUDNN: 7605
	NumPy: 1.19.5
	PIL: 8.3.2
Args:
	algorithm: IB_ERM
	checkpoint_freq: None
	data_dir: ./domainbed/data/MNIST
	dataset: ColoredMNIST
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 1
	output_dir: ./sweep_ib_cmnist/6158c5e4bb678323a5d32b6d73db582b
	save_model_every_checkpoint: False
	seed: 299532729
	skip_model_save: False
	steps: None
	task: domain_generalization
	test_envs: [2]
	trial_seed: 1
	uda_holdout_fraction: 0
HParams:
	batch_size: 8
	class_balanced: False
	data_augmentation: True
	ib_lambda: 0.23089854065872417
	ib_penalty_anneal_iters: 42
	lr: 9.242078636590432e-05
	nonlinear_classifier: False
	resnet18: False
	resnet_dropout: 0.5
	weight_decay: 0.0
IB_penalty    env0_in_acc   env0_out_acc  env1_in_acc   env1_out_acc  env2_in_acc   env2_out_acc  epoch         loss          mem_gb        nll           step          step_time    
0.0152527541  0.4905185344  0.4916416631  0.4874377243  0.5006429490  0.4972411207  0.4929275611  0.0000000000  0.7257460356  0.0299692154  0.7257460356  0             0.0985720158 
0.0905293560  0.9034711806  0.9029147021  0.8023785290  0.8002571796  0.1023731719  0.1041577368  0.0428563776  0.4439684585  0.0299692154  0.4439684585  100           0.0790247464 
0.0523546767  0.9034711806  0.9029147021  0.8023785290  0.8002571796  0.1023731719  0.1041577368  0.0857127551  0.4194288862  0.0299692154  0.4194288862  200           0.0821292853 
0.0460855228  0.9034711806  0.9029147021  0.8023785290  0.8002571796  0.1023731719  0.1041577368  0.1285691327  0.4196194805  0.0299692154  0.4196194805  300           0.0824493217 
0.0478796164  0.9034711806  0.9029147021  0.8023785290  0.8002571796  0.1023731719  0.1041577368  0.1714255103  0.4153420939  0.0299692154  0.4153420939  400           0.0416023111 
0.0442526321  0.9034711806  0.9029147021  0.8023785290  0.8002571796  0.1023731719  0.1041577368  0.2142818878  0.4184470572  0.0299692154  0.4184470572  500           0.0388862348 
0.0440890015  0.9034711806  0.9029147021  0.8023785290  0.8002571796  0.1023731719  0.1041577368  0.2571382654  0.4103137721  0.0299692154  0.4103137721  600           0.0412864876 
0.0449563379  0.9034711806  0.9029147021  0.8023785290  0.8002571796  0.1023731719  0.1041577368  0.2999946430  0.4102043767  0.0299692154  0.4102043767  700           0.0395696330 
0.0380018942  0.9034711806  0.9029147021  0.8023785290  0.8002571796  0.1023731719  0.1041577368  0.3428510205  0.4297155909  0.0299692154  0.4297155909  800           0.0374049044 
0.0379664066  0.9034711806  0.9029147021  0.8023785290  0.8002571796  0.1023731719  0.1041577368  0.3857073981  0.4262659566  0.0299692154  0.4262659566  900           0.1681286979 
