Environment:
	Python: 3.6.8
	PyTorch: 1.7.1
	Torchvision: 0.8.2
	CUDA: 10.2
	CUDNN: 7605
	NumPy: 1.19.5
	PIL: 8.3.2
Args:
	algorithm: IB_ERM
	checkpoint_freq: None
	data_dir: ./domainbed/data/MNIST
	dataset: ColoredMNIST
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 4
	output_dir: ./sweep_ib_cmnist/3d5366c47c92a2105abad281e93bb2d9
	save_model_every_checkpoint: False
	seed: 661554094
	skip_model_save: False
	steps: None
	task: domain_generalization
	test_envs: [0, 1]
	trial_seed: 1
	uda_holdout_fraction: 0
HParams:
	batch_size: 66
	class_balanced: False
	data_augmentation: True
	ib_lambda: 71.9837674690448
	ib_penalty_anneal_iters: 1999
	lr: 0.0026225693030627445
	nonlinear_classifier: False
	resnet18: False
	resnet_dropout: 0.0
	weight_decay: 0.0
IB_penalty    env0_in_acc   env0_out_acc  env1_in_acc   env1_out_acc  env2_in_acc   env2_out_acc  epoch         loss          mem_gb        nll           step          step_time    
0.0006936633  0.0982429826  0.0932276039  0.2007285584  0.1995285041  0.9035195800  0.9042006001  8.8391278727  0.3650514577  0.1051588058  0.3650514577  2500          0.0318057418 
0.0006230835  0.0982429826  0.0932276039  0.2007285584  0.1995285041  0.9035195800  0.9042006001  9.1926929876  0.3661893201  0.1051588058  0.3661893201  2600          0.1103968263 
0.0005655089  0.0982429826  0.0932276039  0.2007821289  0.1995285041  0.9035195800  0.9042006001  9.5462581025  0.3475736549  0.1051588058  0.3475736549  2700          0.0525017428 
0.0005265715  0.0982429826  0.0932276039  0.2007285584  0.1995285041  0.9035731505  0.9042006001  9.8998232174  0.3412447205  0.1051588058  0.3412447205  2800          0.0477529478 
0.0004708960  0.0982429826  0.0932276039  0.2007821289  0.1995285041  0.9035195800  0.9042006001  10.253388332  0.3472809616  0.1051588058  0.3472809616  2900          0.0596927571 
0.0004514730  0.0983501178  0.0934419203  0.2009964108  0.1997428204  0.9036802914  0.9039862838  10.606953447  0.3422381416  0.1051588058  0.3422381416  3000          0.0603570437 
0.0004037997  0.0982429826  0.0932276039  0.2007285584  0.1995285041  0.9035195800  0.9042006001  10.960518562  0.3461583991  0.1051588058  0.3461583991  3100          0.0604673505 
0.0004148635  0.1110992072  0.1045863695  0.2126212032  0.2070295757  0.9010017678  0.8999142735  11.314083677  0.3337526339  0.1051588058  0.3337526339  3200          0.0714645243 
0.0003715769  0.0982429826  0.0932276039  0.2007821289  0.1995285041  0.9035731505  0.9042006001  11.667648792  0.3305258860  0.1051588058  0.3305258860  3300          0.0392312765 
0.0003725850  0.0982965502  0.0932276039  0.2007821289  0.1995285041  0.9035731505  0.9042006001  12.021213906  0.3148114234  0.1051588058  0.3148114234  3400          0.0304278755 
0.0003396065  0.0982429826  0.0932276039  0.2007821289  0.1995285041  0.9035731505  0.9042006001  12.374779021  0.3212809074  0.1051588058  0.3212809074  3500          0.0311505342 
0.0003510474  0.1111527748  0.1052293185  0.2114962233  0.2081011573  0.9020731773  0.9027003858  12.728344136  0.3080804175  0.1051588058  0.3080804175  3600          0.0336190248 
0.0003100584  0.0983501178  0.0930132876  0.2009964108  0.1995285041  0.9036267210  0.9042006001  13.081909251  0.3151445670  0.1051588058  0.3151445670  3700          0.0334193563 
0.0003089919  0.1019391472  0.0966566652  0.2041570686  0.2048864123  0.9032517276  0.9033433348  13.435474366  0.3014820974  0.1051588058  0.3014820974  3800          0.0316770053 
0.0002947678  0.0984036855  0.0932276039  0.2008892698  0.1999571367  0.9036802914  0.9042006001  13.789039481  0.3197243576  0.1051588058  0.3197243576  3900          0.1221583915 
0.0002893566  0.0982965502  0.0932276039  0.2007285584  0.1995285041  0.9035731505  0.9042006001  14.142604596  0.3111377189  0.1051588058  0.3111377189  4000          0.0557499981 
0.0002634419  0.1000642811  0.0947278183  0.2019606793  0.2012430347  0.9033588686  0.9042006001  14.496169711  0.3099419606  0.1051588058  0.3099419606  4100          0.0671969366 
0.0002634912  0.0983501178  0.0936562366  0.2008356994  0.1995285041  0.9035731505  0.9042006001  14.849734826  0.3011980957  0.1051588058  0.3011980957  4200          0.0591932178 
0.0002469809  0.0984036855  0.0936562366  0.2012106927  0.2001714531  0.9035195800  0.9039862838  15.203299941  0.3160695098  0.1051588058  0.3160695098  4300          0.0635659266 
0.0002325411  0.1074566102  0.1024432062  0.2087105587  0.2070295757  0.9024481706  0.9014144878  15.556865056  0.3193852828  0.1051588058  0.3193852828  4400          0.0558825850 
0.0002392111  0.1013499036  0.0960137162  0.2027642364  0.2023146164  0.9036802914  0.9037719674  15.910430170  0.3212036683  0.1051588058  0.3212036683  4500          0.0754388356 
0.0002302520  0.0984036855  0.0932276039  0.2008356994  0.1995285041  0.9036802914  0.9042006001  16.263995285  0.3013322334  0.1051588058  0.3013322334  4600          0.0626946855 
0.0002354778  0.1066530962  0.1018002572  0.2091391225  0.2076725246  0.9027695934  0.9018431204  16.617560400  0.2877403331  0.1051588058  0.2877403331  4700          0.0358560562 
0.0002229957  0.1007606600  0.0951564509  0.2025499545  0.2023146164  0.9033588686  0.9039862838  16.971125515  0.3043611397  0.1051588058  0.3043611397  4800          0.0348226285 
0.0002279823  0.1077780159  0.1013716245  0.2068355922  0.2078868410  0.9028767343  0.9031290184  17.324690630  0.2974500482  0.1051588058  0.2974500482  4900          0.0337309217 
0.0002242480  0.1053139061  0.1003000429  0.2079605721  0.2042434634  0.9038410028  0.9037719674  17.678255745  0.3004107106  0.1051588058  0.3004107106  5000          0.0333288097 
