Environment:
	Python: 3.6.8
	PyTorch: 1.7.1
	Torchvision: 0.8.2
	CUDA: 10.2
	CUDNN: 7605
	NumPy: 1.19.5
	PIL: 8.3.2
Args:
	algorithm: IB_ERM
	checkpoint_freq: None
	data_dir: ./domainbed/data/MNIST
	dataset: ColoredMNIST
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 5
	output_dir: ./sweep_ib_cmnist/9f96e76bf742274461868c2549ccc894
	save_model_every_checkpoint: False
	seed: 1216100673
	skip_model_save: False
	steps: None
	task: domain_generalization
	test_envs: [0, 2]
	trial_seed: 0
	uda_holdout_fraction: 0
HParams:
	batch_size: 39
	class_balanced: False
	data_augmentation: True
	ib_lambda: 3.2917587403931643
	ib_penalty_anneal_iters: 592
	lr: 0.00023968517445719083
	nonlinear_classifier: False
	resnet18: False
	resnet_dropout: 0.5
	weight_decay: 0.0
IB_penalty    env0_in_acc   env0_out_acc  env1_in_acc   env1_out_acc  env2_in_acc   env2_out_acc  epoch         loss          mem_gb        nll           step          step_time    
0.0316732749  0.4918041568  0.4798542649  0.4941876038  0.5010715817  0.4959018589  0.4856408058  0.0000000000  0.7229062319  0.0602536201  0.7229062319  0             0.2785878181 
0.1407659390  0.9020784230  0.9012001715  0.8033427975  0.8026146592  0.1013017625  0.0998714102  0.2089248406  0.5113605434  0.0644063950  0.5113605434  100           0.0324175978 
0.1525921494  0.9020784230  0.9012001715  0.8033427975  0.8026146592  0.1013017625  0.0998714102  0.4178496813  0.4877469090  0.0644063950  0.4877469090  200           0.0316819096 
0.1439185908  0.9020784230  0.9012001715  0.8033427975  0.8026146592  0.1013017625  0.0998714102  0.6267745219  0.4841486752  0.0644063950  0.4841486752  300           0.1416107297 
0.1279453781  0.9020784230  0.9012001715  0.8033427975  0.8026146592  0.1013017625  0.0998714102  0.8356993625  0.4839847088  0.0644063950  0.4839847088  400           0.0692955422 
0.1205744202  0.9020784230  0.9012001715  0.8033427975  0.8026146592  0.1013017625  0.0998714102  1.0446242031  0.4618557438  0.0644063950  0.4618557438  500           0.0541325736 
0.0855871458  0.8897043068  0.8906986712  0.8003428510  0.7996142306  0.1479080731  0.1525932276  1.2535490438  0.4776959825  0.0644063950  0.4776959825  600           0.0718619657 
0.0155396433  0.8942039854  0.8951993142  0.8017356833  0.8015430776  0.1308726630  0.1296613802  1.4624738844  0.5325886166  0.0644063950  0.5325886166  700           0.0741860723 
0.0121024605  0.8571352046  0.8557651093  0.7885037767  0.7811830261  0.2855841860  0.2848264038  1.6713987250  0.5134447038  0.0644063950  0.5134447038  800           0.0791698623 
0.0114962600  0.9006856653  0.9001285898  0.8035035089  0.8015430776  0.1053731183  0.1052293185  1.8803235657  0.4858805352  0.0644063950  0.4858805352  900           0.0600140977 
0.0097186836  0.8953824727  0.8973424775  0.8030213746  0.7996142306  0.1235870788  0.1232318903  2.0892484063  0.4859654450  0.0644063950  0.4859654450  1000          0.0317404175 
