Environment:
	Python: 3.6.8
	PyTorch: 1.7.1
	Torchvision: 0.8.2
	CUDA: 10.2
	CUDNN: 7605
	NumPy: 1.19.5
	PIL: 8.3.2
Args:
	algorithm: IB_IRM
	checkpoint_freq: None
	data_dir: ./domainbed/data/MNIST
	dataset: ColoredMNIST
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 3
	output_dir: ./sweep_ib_cmnist/94fa9508d1474948034b507228a8c54a
	save_model_every_checkpoint: False
	seed: 1039217141
	skip_model_save: False
	steps: None
	task: domain_generalization
	test_envs: [2]
	trial_seed: 0
	uda_holdout_fraction: 0
HParams:
	batch_size: 259
	class_balanced: False
	data_augmentation: True
	ib_lambda: 19.739988838233486
	ib_penalty_anneal_iters: 9540
	irm_lambda: 29.3676220201571
	irm_penalty_anneal_iters: 3001
	lr: 0.00040753017105436845
	nonlinear_classifier: False
	resnet18: False
	resnet_dropout: 0.0
	weight_decay: 0.0
IB_penalty    IRM_penalty   env0_in_acc   env0_out_acc  env1_in_acc   env1_out_acc  env2_in_acc   env2_out_acc  epoch         loss          mem_gb        nll           step          step_time    
0.0324158967  0.0004918366  0.9054531819  0.9012001715  0.8021106766  0.7912558937  0.0956232924  0.0936562366  0.0000000000  0.6708379984  0.7898478508  0.6708379984  0             0.6362643242 
0.1737557130  0.0081882992  0.9054531819  0.9012001715  0.8021106766  0.7912558937  0.0956232924  0.0936562366  1.3874752237  0.4191986367  0.7940006256  0.4191986367  100           0.1413059878 
0.1187546635  0.0080027573  0.9054531819  0.9012001715  0.8021106766  0.7912558937  0.0956232924  0.0936562366  2.7749504473  0.4128795898  0.7940006256  0.4128795898  200           0.1708520651 
0.0818805086  0.0072286771  0.9055067495  0.9012001715  0.8021642471  0.7912558937  0.0956768629  0.0936562366  4.1624256710  0.3892996857  0.7940006256  0.3892996857  300           0.1536568022 
0.0782733686  0.0067204991  0.8990250696  0.8943420489  0.8000214282  0.7882554651  0.1257834682  0.1236605229  5.5499008946  0.3821361560  0.7940006256  0.3821361560  400           0.1271737432 
0.0764210066  0.0043950907  0.9052924791  0.9007715388  0.8019499652  0.7910415774  0.0973911180  0.0945135019  6.9373761183  0.3688029593  0.7940006256  0.3688029593  500           0.1375335336 
0.0738080942  0.0056474100  0.9049710735  0.8996999571  0.8019499652  0.7912558937  0.1022124605  0.1015859408  8.3248513419  0.3665758473  0.7940006256  0.3665758473  600           0.1378695202 
0.0735560725  0.0034491604  0.9055067495  0.9012001715  0.8021642471  0.7912558937  0.0956232924  0.0936562366  9.7123265656  0.3654577479  0.7940006256  0.3654577479  700           0.1527444482 
0.0720950885  0.0043291909  0.8885258196  0.8849121303  0.8033427975  0.7824689241  0.1905501687  0.1900985855  11.099801789  0.3602063245  0.7940006256  0.3602063245  800           0.0839538574 
0.0699760618  0.0037647679  0.9021855582  0.8951993142  0.8047356297  0.7895413631  0.1273370118  0.1243034719  12.487277012  0.3626266328  0.7940006256  0.3626266328  900           0.0845498586 
0.0700054865  0.0037823761  0.9040604243  0.8984140592  0.8044677774  0.7897556794  0.1082123534  0.1086583798  13.874752236  0.3528895938  0.7940006256  0.3528895938  1000          0.0849251652 
0.0666588739  0.0036458807  0.9014356117  0.8911273039  0.8081641399  0.7863266181  0.1351583007  0.1352336048  15.262227460  0.3429293555  0.7940006256  0.3429293555  1100          0.0858330822 
0.0628133151  0.0034554120  0.9000964217  0.8891984569  0.8174318316  0.7826832405  0.1594257245  0.1592370339  16.649702683  0.3425677434  0.7940006256  0.3425677434  1200          0.2437619352 
0.0570027720  0.0026608961  0.9036854510  0.8804114874  0.8253602614  0.7852550364  0.1889430546  0.1915987998  18.037177907  0.3309380850  0.7940006256  0.3309380850  1300          0.1600322390 
0.0516682448  0.0028705323  0.9032033426  0.8769824261  0.8363957786  0.7760394342  0.2143890288  0.2226746678  19.424653131  0.3246769437  0.7940006256  0.3246769437  1400          0.1545923877 
0.0477984611  0.0026279623  0.9124705378  0.8810544363  0.8457170408  0.7831118731  0.1880323566  0.1922417488  20.812128354  0.3181429416  0.7940006256  0.3181429416  1500          0.1428168058 
0.0464328701  0.0023751006  0.9180415685  0.8771967424  0.8637702898  0.7788255465  0.2260138212  0.2312473210  22.199603578  0.2941814354  0.7940006256  0.2941814354  1600          0.1274241209 
0.0438937625  0.0019832470  0.9144525391  0.8598371196  0.8687523437  0.7696099443  0.2672630846  0.2779682812  23.587078802  0.2689085211  0.7940006256  0.2689085211  1700          0.1445080447 
0.0440922370  0.0016658758  0.9375401757  0.8615516502  0.9042159961  0.7702528933  0.2547275942  0.2612516074  24.974554025  0.2385377641  0.7940006256  0.2385377641  1800          0.0897473717 
0.0462554183  0.0018175181  0.9437004500  0.8694813545  0.9068409493  0.7762537505  0.2254245460  0.2269609944  26.362029249  0.2070728013  0.7940006256  0.2070728013  1900          0.0882037783 
0.0509921553  0.0013508634  0.9561281337  0.8514787827  0.9318583597  0.7636090870  0.2703166015  0.2704672096  27.749504473  0.1809792361  0.7940006256  0.1809792361  2000          0.0837657833 
0.0563009361  0.0010619304  0.9645918149  0.8529789970  0.9428938769  0.7653236177  0.2722451385  0.2788255465  29.136979696  0.1518517598  0.7940006256  0.1518517598  2100          0.0832017875 
0.0588245764  0.0014922165  0.9703771159  0.8688384055  0.9497508973  0.7681097300  0.2383350297  0.2278182598  30.524454920  0.1312804707  0.7940006256  0.1312804707  2200          0.1562376761 
0.0645884193  0.0014559142  0.9784658239  0.8587655379  0.9658756094  0.7642520360  0.2623346012  0.2603943420  31.911930144  0.1002082876  0.7940006256  0.1002082876  2300          0.1502928257 
0.0679112004  0.0014587058  0.9693593315  0.8369052722  0.9581078909  0.7584654951  0.3037981465  0.3084012002  33.299405367  0.0852264692  0.7940006256  0.0852264692  2400          0.1409937429 
0.0695611414  0.0012731540  0.9859652882  0.8651950279  0.9731611936  0.7659665667  0.2392457278  0.2366052293  34.686880591  0.0691791280  0.7940006256  0.0691791280  2500          0.1374069738 
0.0733328440  0.0012389350  0.9912149132  0.8572653236  0.9847859860  0.7631804544  0.2689773397  0.2704672096  36.074355815  0.0496967857  0.7940006256  0.0496967857  2600          0.1781108856 
0.0759648471  0.0009378869  0.9924469681  0.8643377625  0.9865538115  0.7723960566  0.2404778486  0.2411058723  37.461831038  0.0410371725  0.7940006256  0.0410371725  2700          0.1482198930 
0.0774075069  0.0007955351  0.9944289694  0.8495499357  0.9887502009  0.7646806687  0.2682273531  0.2706815259  38.849306262  0.0323573660  0.7940006256  0.0323573660  2800          0.1180062151 
0.0799383795  0.0006955026  0.9953396186  0.8600514359  0.9903037446  0.7653236177  0.2547275942  0.2546078011  40.236781486  0.0303808664  0.7940006256  0.0303808664  2900          0.0854304481 
0.0798830624  0.0005499333  0.9963574030  0.8549078440  0.9932501205  0.7702528933  0.2546740237  0.2494642092  41.624256709  0.0225303492  0.7940006256  0.0225303492  3000          0.0869689202 
0.0744932225  0.0014831004  0.9898757232  0.8564080583  0.9836610061  0.7708958423  0.2487277013  0.2548221174  43.011731933  0.1221236373  0.7940006256  0.1221236373  3100          0.0845842552 
0.0818683829  0.0002066189  0.9950182130  0.8589798543  0.9909465902  0.7711101586  0.2455134730  0.2426060866  44.399207157  0.0405739194  0.7940006256  0.0405739194  3200          0.0826371264 
0.0851582276  0.0001100454  0.9966788087  0.8549078440  0.9931429796  0.7685383626  0.2588525205  0.2586798114  45.786682380  0.0242341251  0.7940006256  0.0242341251  3300          0.1734794569 
0.0852939390  0.0000749448  0.9976430255  0.8628375482  0.9952322280  0.7678954136  0.2458348958  0.2408915559  47.174157604  0.0191386794  0.7940006256  0.0191386794  3400          0.1338971233 
0.0870344847  0.0000936291  0.9984465395  0.8604800686  0.9965179193  0.7711101586  0.2491562651  0.2481783112  48.561632828  0.0149848484  0.7940006256  0.0149848484  3500          0.1519208074 
0.0889925425  0.0000713863  0.9991964860  0.8570510073  0.9974286173  0.7706815259  0.2532276209  0.2490355765  49.949108051  0.0101673079  0.7940006256  0.0101673079  3600          0.1384967852 
0.0889819338  0.0000667186  0.9995714592  0.8596228033  0.9981786040  0.7666095156  0.2549954465  0.2526789541  51.336583275  0.0080311908  0.7940006256  0.0080311908  3700          0.1429545784 
0.0899122156  0.0000711069  0.9996785944  0.8585512216  0.9981250335  0.7655379340  0.2523704934  0.2518216888  52.724058499  0.0059549470  0.7940006256  0.0059549470  3800          0.1512681484 
0.0903032596  0.0000641511  0.9997857296  0.8602657523  0.9990893020  0.7685383626  0.2476562919  0.2475353622  54.111533722  0.0052715978  0.7940006256  0.0052715978  3900          0.0861609292 
0.0911079445  0.0000533867  0.9998392972  0.8583369053  0.9993571543  0.7670381483  0.2533883324  0.2522503215  55.499008946  0.0040320794  0.7940006256  0.0040320794  4000          0.0900636196 
0.0915982557  0.0000454098  0.9998928648  0.8594084869  0.9995178658  0.7693956279  0.2521562115  0.2507501072  56.886484169  0.0031940342  0.7940006256  0.0031940342  4100          0.0853982759 
0.0919448276  0.0000367100  0.9998928648  0.8574796399  0.9996785772  0.7666095156  0.2495848288  0.2456065152  58.273959393  0.0029372986  0.7940006256  0.0029372986  4200          0.0854722548 
0.0927612051  0.0000329791  1.0000000000  0.8583369053  0.9997321476  0.7651093013  0.2537097552  0.2496785255  59.661434617  0.0022485837  0.7940006256  0.0022485837  4300          0.2498377681 
0.0931315944  0.0000294696  1.0000000000  0.8555507930  0.9998392886  0.7663951993  0.2547811646  0.2507501072  61.048909840  0.0020603862  0.7940006256  0.0020603862  4400          0.1519328213 
