Environment:
	Python: 3.6.8
	PyTorch: 1.7.1
	Torchvision: 0.8.2
	CUDA: 10.2
	CUDNN: 7605
	NumPy: 1.19.5
	PIL: 8.3.2
Args:
	algorithm: IB_ERM
	checkpoint_freq: None
	data_dir: ./domainbed/data/MNIST
	dataset: ColoredMNIST
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 4
	output_dir: ./sweep_ib_cmnist/6148fb69e8b6ac329235cdc65873de5e
	save_model_every_checkpoint: False
	seed: 748699294
	skip_model_save: False
	steps: None
	task: domain_generalization
	test_envs: [1]
	trial_seed: 1
	uda_holdout_fraction: 0
HParams:
	batch_size: 66
	class_balanced: False
	data_augmentation: True
	ib_lambda: 71.9837674690448
	ib_penalty_anneal_iters: 1999
	lr: 0.0026225693030627445
	nonlinear_classifier: False
	resnet18: False
	resnet_dropout: 0.0
	weight_decay: 0.0
IB_penalty    env0_in_acc   env0_out_acc  env1_in_acc   env1_out_acc  env2_in_acc   env2_out_acc  epoch         loss          mem_gb        nll           step          step_time    
0.0348858722  0.5003214056  0.5062151736  0.4998660738  0.5045006429  0.5075266513  0.5002143163  0.0000000000  0.7145272493  0.2027688026  0.7145272493  0             0.1583080292 
0.0456955828  0.6955217484  0.6849549936  0.6466491670  0.6429489927  0.3551186586  0.3544792113  0.3535651149  0.7533470309  0.2069215775  0.7533470309  100           0.0763194418 
0.0557504323  0.7405721020  0.7329618517  0.6820592489  0.6780968710  0.3063159586  0.3094727818  0.7071302298  0.6929184294  0.2069215775  0.6929184294  200           0.0901557446 
0.0688472581  0.4246303835  0.4170595799  0.4503133873  0.4412773253  0.6260781057  0.6416630947  1.0606953447  0.6938199067  0.2069215775  0.6938199067  300           0.1026661873 
0.0773067745  0.7891579173  0.7903986284  0.7246477741  0.7269609944  0.2988160926  0.3013287613  1.4142604596  0.6891955578  0.2069215775  0.6891955578  400           0.0843974090 
0.0854382595  0.6607563745  0.6618088298  0.6291851931  0.6343763395  0.4432956554  0.4389198457  1.7678255745  0.6831014115  0.2069215775  0.6831014115  500           0.0375501323 
0.0791364219  0.4044353975  0.3966995285  0.4472598704  0.4487783969  0.7623078159  0.7614659237  2.1213906895  0.6819981778  0.2069215775  0.6819981778  600           0.0382464910 
0.0823162235  0.4267195200  0.4162023146  0.4646167033  0.4687098157  0.7531472652  0.7627518217  2.4749558044  0.6649256760  0.2069215775  0.6649256760  700           0.0381055784 
0.0715219402  0.6793979001  0.6765966567  0.6728451278  0.6710244321  0.6499705362  0.6564509216  2.8285209193  0.6533673781  0.2069215775  0.6533673781  800           0.0371616173 
0.0587684990  0.7562674095  0.7571795971  0.7370225532  0.7387483926  0.6207746290  0.6243034719  3.1820860342  0.6350022972  0.2069215775  0.6350022972  900           0.0401790285 
0.0392083885  0.7184486822  0.7177453922  0.7154336530  0.7166738105  0.7060052499  0.7104586369  3.5356511491  0.6067282671  0.2069215775  0.6067282671  1000          0.1262496161 
0.0294637075  0.6572209128  0.6476639520  0.6577382547  0.6532361766  0.6921304977  0.6903129018  3.8892162640  0.6145091283  0.2069215775  0.6145091283  1100          0.0871610069 
0.0272423262  0.7044139704  0.7033861980  0.7063266727  0.7029575654  0.7245942037  0.7325332190  4.2427813789  0.5980782646  0.2069215775  0.5980782646  1200          0.0761511445 
0.0277402535  0.7291086351  0.7280325761  0.7244870627  0.7265323618  0.7114158676  0.7098156880  4.5963464938  0.5917926371  0.2069215775  0.5917926371  1300          0.0850196695 
0.0259132483  0.7255731733  0.7233176168  0.7201478545  0.7203171882  0.6983446724  0.7053150450  4.9499116087  0.5919026196  0.2069215775  0.5919026196  1400          0.0794257045 
0.0220882611  0.7271266338  0.7271753108  0.7224513848  0.7256750964  0.7190228746  0.7224603515  5.3034767236  0.5897655791  0.2069215775  0.5897655791  1500          0.0711659551 
0.0218159566  0.7353224770  0.7370338620  0.7340226067  0.7342477497  0.7189157336  0.7241748821  5.6570418385  0.5846559376  0.2069215775  0.5846559376  1600          0.0855573130 
0.0207673123  0.7293764731  0.7321045864  0.7235227942  0.7265323618  0.7242727808  0.7286755251  6.0106069534  0.5836240616  0.2069215775  0.5836240616  1700          0.0899559736 
0.0190894986  0.7310906364  0.7282468924  0.7254513312  0.7263180454  0.7206299888  0.7248178311  6.3641720684  0.5804426104  0.2069215775  0.5804426104  1800          0.0423782110 
0.0193633194  0.7238054425  0.7231033005  0.7226120962  0.7237462495  0.7311298013  0.7376768110  6.7177371833  0.5783412382  0.2069215775  0.5783412382  1900          0.0430454469 
0.0194241286  0.7254660381  0.7261037291  0.7181121766  0.7203171882  0.7155943644  0.7231033005  7.0713022982  0.6031475964  0.2069215775  0.6031475964  2000          0.0413996863 
0.0001964763  0.5013927577  0.5066438063  0.5007232014  0.5049292756  0.5069909466  0.4993570510  7.4248674131  0.7070906949  0.2069215775  0.7070906949  2100          0.0406060028 
0.0000026626  0.4986072423  0.4933561937  0.4992767986  0.4950707244  0.4930090534  0.5006429490  7.7784325280  0.6939240104  0.2069215775  0.6939240104  2200          0.0953214526 
0.0000044704  0.5013927577  0.5066438063  0.5007232014  0.5049292756  0.5069909466  0.4993570510  8.1319976429  0.6946126497  0.2069215775  0.6946126497  2300          0.0876119494 
0.0000078255  0.5014998929  0.5060008573  0.5009374833  0.5049292756  0.5075266513  0.4997856837  8.4855627578  0.6939103043  0.2069215775  0.6939103043  2400          0.0793554592 
0.0000128369  0.4986072423  0.4933561937  0.4992767986  0.4950707244  0.4930090534  0.5006429490  8.8391278727  0.6928402936  0.2069215775  0.6928402936  2500          0.0716714811 
0.0000200983  0.6068673666  0.5960137162  0.6071677291  0.6028718388  0.6798628596  0.6810972996  9.1926929876  0.6917458582  0.2069215775  0.6917458582  2600          0.0720280528 
0.0000391266  0.7051103493  0.7059579940  0.6937376118  0.6862408916  0.6306851663  0.6281611659  9.5462581025  0.6898743320  0.2069215775  0.6898743320  2700          0.0738692975 
0.0000796430  0.6770409256  0.6708101157  0.6723094230  0.6693099014  0.6754165104  0.6785255036  9.8998232174  0.6839379227  0.2069215775  0.6839379227  2800          0.0844652534 
0.0002217183  0.6936468824  0.6909558508  0.6937911823  0.7018859837  0.7101837467  0.7179597085  10.253388332  0.6557084650  0.2069215775  0.6557084650  2900          0.0421537352 
0.0002490651  0.7189843583  0.7205315045  0.7197728612  0.7190312902  0.7169336262  0.7228889841  10.606953447  0.6317492020  0.2069215775  0.6317492020  3000          0.0433497262 
0.0002127040  0.7115920291  0.7104586369  0.7103980286  0.7138876982  0.7236835057  0.7314616374  10.960518562  0.6208365905  0.2069215775  0.6208365905  3100          0.0455822492 
0.0001810021  0.7120741376  0.7098156880  0.7103980286  0.7130304329  0.7140408207  0.7213887698  11.314083677  0.6183527154  0.2069215775  0.6183527154  3200          0.0414610720 
0.0001599140  0.7296978787  0.7250321474  0.7257727541  0.7278182598  0.7241120694  0.7273896271  11.667648792  0.6098181576  0.2069215775  0.6098181576  3300          0.0652321601 
0.0001388792  0.7275551746  0.7323189027  0.7236835057  0.7254607801  0.7251299084  0.7273896271  12.021213906  0.6084399641  0.2069215775  0.6084399641  3400          0.1062367773 
