Environment:
	Python: 3.6.8
	PyTorch: 1.7.1
	Torchvision: 0.8.2
	CUDA: 10.2
	CUDNN: 7605
	NumPy: 1.19.5
	PIL: 8.3.2
Args:
	algorithm: IB_IRM
	checkpoint_freq: None
	data_dir: ./domainbed/data/MNIST
	dataset: ColoredMNIST
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 8
	output_dir: ./sweep_ib_cmnist/75efc158c76e3382543e032cc08f4529
	save_model_every_checkpoint: False
	seed: 316324093
	skip_model_save: False
	steps: None
	task: domain_generalization
	test_envs: [1, 2]
	trial_seed: 0
	uda_holdout_fraction: 0
HParams:
	batch_size: 77
	class_balanced: False
	data_augmentation: True
	ib_lambda: 83.02339357589456
	ib_penalty_anneal_iters: 1
	irm_lambda: 1.8838285530562104
	irm_penalty_anneal_iters: 247
	lr: 0.0016380547867477335
	nonlinear_classifier: False
	resnet18: False
	resnet_dropout: 0.1
	weight_decay: 0.0
IB_penalty    IRM_penalty   env0_in_acc   env0_out_acc  env1_in_acc   env1_out_acc  env2_in_acc   env2_out_acc  epoch         loss          mem_gb        nll           step          step_time    
0.0285757929  0.0000296178  0.5058924363  0.5203600514  0.5016874699  0.5130732962  0.5067766647  0.5047149593  0.0000000000  0.7006158829  0.1176061630  0.7006158829  0             0.1011412144 
0.0012799436  0.0380412657  0.5059995715  0.5203600514  0.5017946108  0.5130732962  0.5066695238  0.5045006429  0.4124926341  0.8496657532  0.1217589378  0.8496657532  100           0.0691015530 
0.0000900448  0.0001220727  0.4941075637  0.4796399486  0.4983125301  0.4869267038  0.4931697648  0.4952850407  0.8249852681  0.6888172269  0.1217589378  0.6888172269  200           0.0606859970 
0.0000903818  0.0019446863  0.4942146990  0.4796399486  0.4983125301  0.4869267038  0.4931697648  0.4952850407  1.2374779022  0.6984144932  0.1217589378  0.6984144932  300           0.0804870343 
0.0000965196  0.0001727011  0.4941075637  0.4796399486  0.4983125301  0.4869267038  0.4931697648  0.4952850407  1.6499705362  0.6867195612  0.1217589378  0.6867195612  400           0.0389435744 
0.0001996926  0.0010405879  0.4941075637  0.4796399486  0.4983125301  0.4869267038  0.4931697648  0.4952850407  2.0624631703  0.6769378585  0.1217589378  0.6769378585  500           0.0360790372 
0.0003794869  0.0040345786  0.5058924363  0.5203600514  0.5016874699  0.5130732962  0.5068302352  0.5047149593  2.4749558044  0.6579325789  0.1217589378  0.6579325789  600           0.0359992599 
0.0005512123  0.0121062257  0.9011677737  0.8999142735  0.8024320994  0.7996142306  0.1004982054  0.1013716245  2.8874484384  0.6224339664  0.1217589378  0.6224339664  700           0.0368090677 
0.0007942175  0.0210021904  0.9011677737  0.8999142735  0.8023785290  0.7996142306  0.1004982054  0.1013716245  3.2999410725  0.5883183980  0.1217589378  0.5883183980  800           0.0364463496 
0.0011104143  0.0195250139  0.9011677737  0.8999142735  0.8023785290  0.7996142306  0.1004982054  0.1013716245  3.7124337065  0.5545034790  0.1217589378  0.5545034790  900           0.0345096087 
0.0012874374  0.0161841079  0.9011677737  0.8999142735  0.8023785290  0.7996142306  0.1004982054  0.1013716245  4.1249263406  0.5110889745  0.1217589378  0.5110889745  1000          0.0744400930 
0.0011936231  0.0134088101  0.9011677737  0.8999142735  0.8023785290  0.7996142306  0.1004982054  0.1013716245  4.5374189747  0.4841854650  0.1217589378  0.4841854650  1100          0.0633315039 
0.0011510276  0.0093895572  0.9011677737  0.8999142735  0.8023785290  0.7996142306  0.1004982054  0.1013716245  4.9499116087  0.4590162596  0.1217589378  0.4590162596  1200          0.0668080139 
0.0009909139  0.0084654495  0.9011677737  0.8999142735  0.8023785290  0.7996142306  0.1004982054  0.1013716245  5.3624042428  0.4525112796  0.1217589378  0.4525112796  1300          0.0727333927 
0.0009883088  0.0046265052  0.9011677737  0.8999142735  0.8023785290  0.7996142306  0.1004982054  0.1013716245  5.7748968768  0.4317964435  0.1217589378  0.4317964435  1400          0.0700216079 
0.0009262117  0.0066374559  0.9011677737  0.8999142735  0.8023785290  0.7996142306  0.1004982054  0.1013716245  6.1873895109  0.4174998748  0.1217589378  0.4174998748  1500          0.0642179894 
0.0008633363  0.0034631213  0.9011677737  0.8999142735  0.8024320994  0.7993999143  0.1004982054  0.1013716245  6.5998821450  0.4130989170  0.1217589378  0.4130989170  1600          0.0695985174 
0.0008184253  0.0059580241  0.9013284765  0.8999142735  0.8022713880  0.7993999143  0.1007660577  0.1015859408  7.0123747790  0.4055000699  0.1217589378  0.4055000699  1700          0.0572305465 
0.0007567283  0.0036154652  0.9011677737  0.8999142735  0.8023785290  0.7996142306  0.1004982054  0.1013716245  7.4248674131  0.3998161855  0.1217589378  0.3998161855  1800          0.0374807858 
0.0007311569  0.0045117872  0.9011677737  0.8999142735  0.8023785290  0.7996142306  0.1004982054  0.1013716245  7.8373600471  0.3968881413  0.1217589378  0.3968881413  1900          0.0352429080 
